,LocRfc_A,LocRfc_D,amc_A,amc_D,avg_cc_A,avg_cc_D,ca_A,ca_D,cam_A,cam_D,cbm_A,cbm_D,cbo_A,cbo_D,ce_A,ce_D,dam_A,dam_D,dit_A,dit_D,ic_A,ic_D,lcom3_A,lcom3_D,lcom_A,lcom_D,loc_A,loc_D,max_cc_A,max_cc_D,mfa_A,mfa_D,moa_A,moa_D,noc_A,noc_D,npm_A,npm_D,rfc_A,rfc_D,wmc_A,wmc_D
ant-1.6,-0.315895372,0.315895372,-0.222535211,0.222535211,-0.161770624,0.161770624,-0.063179074,0.063179074,0.190342052,-0.190342052,-0.071227364,0.071227364,-0.165392354,0.165392354,-0.161368209,0.161368209,-0.049094567,0.049094567,0.084909457,-0.084909457,-0.049899396,0.049899396,0.020120724,-0.020120724,-0.204024145,0.204024145,-0.315090543,0.315090543,-0.148088531,0.148088531,0.109054326,-0.109054326,-0.105030181,0.105030181,-0.01167002,0.01167002,-0.22334004,0.22334004,-0.311871227,0.311871227,-0.255533199,0.255533199
ant-1.6,-0.223602484,0.223602484,-0.185507246,0.185507246,-0.137060041,0.137060041,-0.120082816,0.120082816,0.232298137,-0.232298137,0.10310559,-0.10310559,-0.140786749,0.140786749,-0.135403727,0.135403727,0.033954451,-0.033954451,0.099378882,-0.099378882,0.088198758,-0.088198758,-0.079503106,0.079503106,-0.231884058,0.231884058,-0.231884058,0.231884058,-0.187991718,0.187991718,0.155279503,-0.155279503,-0.091925466,0.091925466,-0.002484472,0.002484472,-0.16563147,0.16563147,-0.191718427,0.191718427,-0.151966874,0.151966874
ant-1.6,-0.313043478,0.313043478,-0.266666667,0.266666667,-0.195445135,0.195445135,0.027743271,-0.027743271,0.258385093,-0.258385093,-0.139544513,0.139544513,-0.21242236,0.21242236,-0.283229814,0.283229814,-0.126293996,0.126293996,-0.092753623,0.092753623,-0.13747412,0.13747412,-0.010766046,0.010766046,-0.239337474,0.239337474,-0.313043478,0.313043478,-0.216563147,0.216563147,0.01242236,-0.01242236,-0.131677019,0.131677019,-0.066252588,0.066252588,-0.233540373,0.233540373,-0.351552795,0.351552795,-0.270807453,0.270807453
ant-1.6,-0.316283035,0.316283035,-0.113384484,0.113384484,-0.131287298,0.131287298,-0.192242114,0.192242114,0.292412617,-0.292412617,-0.053282182,0.053282182,-0.246376812,0.246376812,-0.217391304,0.217391304,-0.081841432,0.081841432,0.036658142,-0.036658142,-0.070758738,0.070758738,-0.024722933,0.024722933,-0.317988065,0.317988065,-0.312872975,0.312872975,-0.174765558,0.174765558,0.096760443,-0.096760443,-0.207161125,0.207161125,-0.041346974,0.041346974,-0.29198636,0.29198636,-0.335038363,0.335038363,-0.311594203,0.311594203
ant-1.6,-0.242253521,0.242253521,-0.149295775,0.149295775,-0.060362173,0.060362173,-0.058350101,0.058350101,0.243863179,-0.243863179,0.088933602,-0.088933602,-0.151710262,0.151710262,-0.185513078,0.185513078,0.008853119,-0.008853119,0.177867203,-0.177867203,0.106639839,-0.106639839,-0.124748491,0.124748491,-0.243460765,0.243460765,-0.244668008,0.244668008,-0.111871227,0.111871227,0.173843058,-0.173843058,-0.091750503,0.091750503,-0.109054326,0.109054326,-0.128772636,0.128772636,-0.228571429,0.228571429,-0.183098592,0.183098592
ant-1.6,-0.277263581,0.277263581,-0.237022133,0.237022133,-0.175050302,0.175050302,-0.087726358,0.087726358,0.18028169,-0.18028169,-0.138832998,0.138832998,-0.243863179,0.243863179,-0.266800805,0.266800805,-0.134808853,0.134808853,-0.106237425,0.106237425,-0.156539235,0.156539235,0.041448692,-0.041448692,-0.167002012,0.167002012,-0.277263581,0.277263581,-0.21167002,0.21167002,-0.022132797,0.022132797,-0.078470825,0.078470825,-0.068410463,0.068410463,-0.236619718,0.236619718,-0.276056338,0.276056338,-0.220925553,0.220925553
ant-1.6,-0.307660455,0.307660455,-0.15942029,0.15942029,-0.13126294,0.13126294,-0.045134576,0.045134576,0.249689441,-0.249689441,-0.133747412,0.133747412,-0.198757764,0.198757764,-0.242650104,0.242650104,-0.051345756,0.051345756,-0.173498965,0.173498965,-0.118012422,0.118012422,-0.032712215,0.032712215,-0.217391304,0.217391304,-0.305175983,0.305175983,-0.184679089,0.184679089,-0.053830228,0.053830228,-0.150310559,0.150310559,0.01242236,-0.01242236,-0.227329193,0.227329193,-0.327122153,0.327122153,-0.271635611,0.271635611
ant-1.6,-0.344513458,0.344513458,-0.265010352,0.265010352,-0.204554865,0.204554865,-0.049689441,0.049689441,0.317184265,-0.317184265,-0.101863354,0.101863354,-0.186335404,0.186335404,-0.222774327,0.222774327,0.005383023,-0.005383023,-0.000828157,0.000828157,-0.120496894,0.120496894,-0.071221532,0.071221532,-0.307660455,0.307660455,-0.341614907,0.341614907,-0.208695652,0.208695652,0.097722567,-0.097722567,-0.209937888,0.209937888,0.020703934,-0.020703934,-0.28115942,0.28115942,-0.350310559,0.350310559,-0.319254658,0.319254658
ant-1.6,-0.266410912,0.266410912,-0.117647059,0.117647059,-0.150895141,0.150895141,-0.095907928,0.095907928,0.259164535,-0.259164535,0.015345269,-0.015345269,-0.207587383,0.207587383,-0.190963342,0.190963342,-0.165814152,0.165814152,0.095907928,-0.095907928,0.00511509,-0.00511509,0.109548167,-0.109548167,-0.240409207,0.240409207,-0.269820972,0.269820972,-0.201193521,0.201193521,0.119352089,-0.119352089,-0.165387894,0.165387894,0.037936914,-0.037936914,-0.264705882,0.264705882,-0.263000853,0.263000853,-0.262574595,0.262574595
ant-1.5,-0.16440678,0.16440678,-0.084180791,0.084180791,-0.021468927,0.021468927,0.031638418,-0.031638418,0.165536723,-0.165536723,-0.124293785,0.124293785,-0.140677966,0.140677966,-0.181355932,0.181355932,-0.100564972,0.100564972,-0.095480226,0.095480226,-0.13559322,0.13559322,0.01920904,-0.01920904,-0.155367232,0.155367232,-0.163841808,0.163841808,-0.046892655,0.046892655,0.001694915,-0.001694915,-0.070621469,0.070621469,-0.002824859,0.002824859,-0.175706215,0.175706215,-0.177966102,0.177966102,-0.171186441,0.171186441
ant-1.5,-0.155464641,0.155464641,-0.09585038,0.09585038,-0.119812975,0.119812975,-0.024547049,0.024547049,0.14377557,-0.14377557,-0.002337814,0.002337814,-0.104617183,0.104617183,-0.127410871,0.127410871,-0.005260082,0.005260082,0.008766803,-0.008766803,-0.012857978,0.012857978,-0.036820573,0.036820573,-0.14377557,0.14377557,-0.154295733,0.154295733,-0.120397428,0.120397428,0.03974284,-0.03974284,-0.16364699,0.16364699,-0.060783168,0.060783168,-0.119228521,0.119228521,-0.174167154,0.174167154,-0.158971362,0.158971362
ant-1.5,-0.08953418,0.08953418,-0.104053237,0.104053237,-0.044162129,0.044162129,0.052026618,-0.052026618,0.012704174,-0.012704174,0.011494253,-0.011494253,-0.063520871,0.063520871,-0.100423472,0.100423472,-0.071990321,0.071990321,-0.016333938,0.016333938,0.004234725,-0.004234725,0.028433152,-0.028433152,-0.041137326,0.041137326,-0.088324259,0.088324259,-0.044162129,0.044162129,-0.009679371,0.009679371,-0.022383545,0.022383545,0.029038113,-0.029038113,-0.061705989,0.061705989,-0.099818512,0.099818512,-0.064730792,0.064730792
ant-1.5,-0.130066546,0.130066546,-0.090139141,0.090139141,0.00907441,-0.00907441,-0.004234725,0.004234725,0.13430127,-0.13430127,-0.046581972,0.046581972,-0.084089534,0.084089534,-0.108287961,0.108287961,0.028433152,-0.028433152,-0.035087719,0.035087719,-0.067150635,0.067150635,-0.050211736,0.050211736,-0.076225045,0.076225045,-0.128251664,0.128251664,-0.022988506,0.022988506,-0.012704174,0.012704174,-0.030248034,0.030248034,-0.01814882,0.01814882,-0.07138536,0.07138536,-0.123411978,0.123411978,-0.108892922,0.108892922
ant-1.5,-0.043557169,0.043557169,-0.022988506,0.022988506,-0.003629764,0.003629764,0.036297641,-0.036297641,0.016938899,-0.016938899,-0.03569268,0.03569268,-0.033877798,0.033877798,-0.042347247,0.042347247,-0.040532365,0.040532365,-0.084089534,0.084089534,-0.037507562,0.037507562,0.009679371,-0.009679371,-0.069570478,0.069570478,-0.046581972,0.046581972,-0.018753781,0.018753781,-0.058076225,0.058076225,-0.011494253,0.011494253,-0.024803388,0.024803388,-0.0538415,0.0538415,-0.07138536,0.07138536,-0.055656382,0.055656382
ant-1.5,-0.081920904,0.081920904,-0.048022599,0.048022599,-0.05819209,0.05819209,0.01299435,-0.01299435,0.072881356,-0.072881356,0.014124294,-0.014124294,-0.041242938,0.041242938,-0.038418079,0.038418079,-0.049717514,0.049717514,0.001129944,-0.001129944,0.018079096,-0.018079096,0.022033898,-0.022033898,-0.09039548,0.09039548,-0.08079096,0.08079096,-0.062711864,0.062711864,0.020903955,-0.020903955,-0.011299435,0.011299435,-0.009039548,0.009039548,-0.060451977,0.060451977,-0.094915254,0.094915254,-0.083050847,0.083050847
ant-1.5,-0.13559322,0.13559322,-0.029222677,0.029222677,-0.073056692,0.073056692,-0.015780245,0.015780245,0.139099942,-0.139099942,-0.034482759,0.034482759,-0.108123904,0.108123904,-0.125073057,0.125073057,0.01811806,-0.01811806,-0.045587376,0.045587376,-0.026300409,0.026300409,-0.033898305,0.033898305,-0.126826417,0.126826417,-0.134424313,0.134424313,-0.082992402,0.082992402,-0.013442431,0.013442431,-0.130333139,0.130333139,0.006428989,-0.006428989,-0.148451198,0.148451198,-0.16364699,0.16364699,-0.148451198,0.148451198
ant-1.5,-0.114942529,0.114942529,-0.106473079,0.106473079,-0.016938899,0.016938899,0.039927405,-0.039927405,0.085299456,-0.085299456,-0.06291591,0.06291591,-0.064730792,0.064730792,-0.097398669,0.097398669,-0.059891107,0.059891107,-0.064125832,0.064125832,-0.074410163,0.074410163,-0.004839685,0.004839685,-0.068965517,0.068965517,-0.114942529,0.114942529,-0.021778584,0.021778584,-0.038112523,0.038112523,-0.037507562,0.037507562,0.025408348,-0.025408348,-0.091954023,0.091954023,-0.114337568,0.114337568,-0.08892922,0.08892922
ant-1.5,-0.059286146,0.059286146,-0.07138536,0.07138536,0.024198427,-0.024198427,0.083484574,-0.083484574,0.034482759,-0.034482759,-0.068965517,0.068965517,-0.055656382,0.055656382,-0.117967332,0.117967332,-0.069570478,0.069570478,-0.06231095,0.06231095,-0.088324259,0.088324259,0.039927405,-0.039927405,-0.035087719,0.035087719,-0.058076225,0.058076225,0.006654567,-0.006654567,-0.045372051,0.045372051,0.019963702,-0.019963702,-0.004234725,0.004234725,-0.031457955,0.031457955,-0.078644888,0.078644888,-0.050816697,0.050816697
ant-1.5,-0.154264973,0.154264973,-0.12522686,0.12522686,-0.068360557,0.068360557,-0.02661827,0.02661827,0.150635209,-0.150635209,-0.064125832,0.064125832,-0.153055051,0.153055051,-0.179673321,0.179673321,-0.027828191,0.027828191,-0.051421658,0.051421658,-0.091954023,0.091954023,-0.0538415,0.0538415,-0.157894737,0.157894737,-0.153055051,0.153055051,-0.09860859,0.09860859,0.021173624,-0.021173624,-0.130671506,0.130671506,-0.092558984,0.092558984,-0.135511192,0.135511192,-0.185722928,0.185722928,-0.162129462,0.162129462
ant-1.5,-0.116384181,0.116384181,-0.098870056,0.098870056,-0.018644068,0.018644068,0.04180791,-0.04180791,0.08700565,-0.08700565,-0.01299435,0.01299435,-0.070621469,0.070621469,-0.089830508,0.089830508,-0.045762712,0.045762712,-0.048587571,0.048587571,-0.033333333,0.033333333,-0.003954802,0.003954802,-0.063841808,0.063841808,-0.114689266,0.114689266,-0.04519774,0.04519774,-0.069491525,0.069491525,-0.024293785,0.024293785,-0.013559322,0.013559322,-0.074011299,0.074011299,-0.134463277,0.134463277,-0.092090395,0.092090395
ant-1.5,-0.107539451,0.107539451,-0.025715956,0.025715956,0.023378141,-0.023378141,-0.026300409,0.026300409,0.120981882,-0.120981882,-0.088252484,0.088252484,-0.12390415,0.12390415,-0.11396844,0.11396844,-0.071303331,0.071303331,-0.029222677,0.029222677,-0.080654588,0.080654588,0.030976037,-0.030976037,-0.13559322,0.13559322,-0.105201636,0.105201636,0.018702513,-0.018702513,0.046171829,-0.046171829,-0.042080655,0.042080655,-0.010520164,0.010520164,-0.13383986,0.13383986,-0.12390415,0.12390415,-0.136762127,0.136762127
ant-1.5,-0.076225045,0.076225045,-0.029038113,0.029038113,-0.041137326,0.041137326,0.004839685,-0.004839685,0.060496068,-0.060496068,-0.03569268,0.03569268,-0.038112523,0.038112523,-0.068965517,0.068965517,-0.036297641,0.036297641,-0.093163944,0.093163944,-0.040532365,0.040532365,-0.010284332,0.010284332,-0.078039927,0.078039927,-0.073805203,0.073805203,-0.077434967,0.077434967,-0.033272837,0.033272837,-0.070175439,0.070175439,-0.032062916,0.032062916,-0.045977011,0.045977011,-0.093768905,0.093768905,-0.07138536,0.07138536
ant-1.5,-0.134906231,0.134906231,-0.101028433,0.101028433,-0.068360557,0.068360557,0.028433152,-0.028433152,0.127646703,-0.127646703,0.007864489,-0.007864489,-0.061101028,0.061101028,-0.099213551,0.099213551,0.001814882,-0.001814882,0.003024803,-0.003024803,0.004234725,-0.004234725,-0.022383545,0.022383545,-0.094373866,0.094373866,-0.136116152,0.136116152,-0.064125832,0.064125832,0.040532365,-0.040532365,-0.068965517,0.068965517,0.021778584,-0.021778584,-0.090139141,0.090139141,-0.135511192,0.135511192,-0.126436782,0.126436782
ant-1.5,-0.140955838,0.140955838,-0.116757411,0.116757411,-0.069570478,0.069570478,0.046581972,-0.046581972,0.092558984,-0.092558984,-0.081064731,0.081064731,-0.136721113,0.136721113,-0.174833636,0.174833636,-0.043557169,0.043557169,-0.06231095,0.06231095,-0.099818512,0.099818512,-0.013309135,0.013309135,-0.108892922,0.108892922,-0.140955838,0.140955838,-0.083484574,0.083484574,-0.032062916,0.032062916,-0.093768905,0.093768905,-0.042347247,0.042347247,-0.143980641,0.143980641,-0.159104658,0.159104658,-0.131881428,0.131881428
ant-1.5,-0.070621469,0.070621469,-0.050282486,0.050282486,-0.008474576,0.008474576,0.017514124,-0.017514124,0.085310734,-0.085310734,-0.038983051,0.038983051,-0.003389831,0.003389831,-0.03559322,0.03559322,-0.012429379,0.012429379,-0.069491525,0.069491525,-0.03559322,0.03559322,0.029943503,-0.029943503,-0.044632768,0.044632768,-0.068926554,0.068926554,-0.002824859,0.002824859,-0.046892655,0.046892655,-0.06440678,0.06440678,-0.004519774,0.004519774,-0.03559322,0.03559322,-0.081355932,0.081355932,-0.05480226,0.05480226
ant-1.5,-0.174167154,0.174167154,-0.157802455,0.157802455,-0.099357101,0.099357101,-0.044418469,0.044418469,0.151957919,-0.151957919,-0.019286967,0.019286967,-0.141437756,0.141437756,-0.15371128,0.15371128,-0.000584454,0.000584454,0.00993571,-0.00993571,-0.032729398,0.032729398,-0.025715956,0.025715956,-0.14552893,0.14552893,-0.174167154,0.174167154,-0.09585038,0.09585038,0.051431911,-0.051431911,-0.038573933,0.038573933,0.024547049,-0.024547049,-0.105201636,0.105201636,-0.177089421,0.177089421,-0.146697838,0.146697838
ant-1.5,-0.061705989,0.061705989,-0.030248034,0.030248034,0.02722323,-0.02722323,0.012704174,-0.012704174,0.085904416,-0.085904416,-0.029038113,0.029038113,-0.092558984,0.092558984,-0.099213551,0.099213551,-0.079854809,0.079854809,-0.036902601,0.036902601,-0.041137326,0.041137326,-0.005444646,0.005444646,-0.052631579,0.052631579,-0.058076225,0.058076225,0.007864489,-0.007864489,-0.008469449,0.008469449,-0.044162129,0.044162129,-0.02661827,0.02661827,-0.078039927,0.078039927,-0.090139141,0.090139141,-0.077434967,0.077434967
ant-1.5,-0.104053237,0.104053237,-0.055656382,0.055656382,0.016938899,-0.016938899,0.033877798,-0.033877798,0.047791894,-0.047791894,-0.077434967,0.077434967,-0.102843315,0.102843315,-0.131276467,0.131276467,-0.040532365,0.040532365,-0.069570478,0.069570478,-0.088324259,0.088324259,0.004839685,-0.004839685,-0.099213551,0.099213551,-0.102238355,0.102238355,-0.015728978,0.015728978,-0.021778584,0.021778584,-0.020568663,0.020568663,-0.02661827,0.02661827,-0.104658197,0.104658197,-0.116757411,0.116757411,-0.114337568,0.114337568
ant-1.5,-0.156079855,0.156079855,-0.088324259,0.088324259,-0.104658197,0.104658197,0.068360557,-0.068360557,0.128251664,-0.128251664,-0.050211736,0.050211736,-0.107683001,0.107683001,-0.149425287,0.149425287,-0.056866304,0.056866304,-0.065940714,0.065940714,-0.064125832,0.064125832,-0.037507562,0.037507562,-0.154264973,0.154264973,-0.154869933,0.154869933,-0.133091349,0.133091349,-0.009679371,0.009679371,-0.126436782,0.126436782,-0.050816697,0.050816697,-0.16091954,0.16091954,-0.164549304,0.164549304,-0.157289776,0.157289776
ant-1.5,-0.174011299,0.174011299,-0.136158192,0.136158192,-0.061016949,0.061016949,-0.013559322,0.013559322,0.136158192,-0.136158192,-0.12259887,0.12259887,-0.121468927,0.121468927,-0.132768362,0.132768362,-0.04519774,0.04519774,-0.075141243,0.075141243,-0.144632768,0.144632768,-0.01299435,0.01299435,-0.133898305,0.133898305,-0.173446328,0.173446328,-0.075141243,0.075141243,0.014124294,-0.014124294,-0.068361582,0.068361582,0.018079096,-0.018079096,-0.140677966,0.140677966,-0.182485876,0.182485876,-0.151977401,0.151977401
ant-1.5,-0.073641146,0.073641146,-0.029222677,0.029222677,-0.023962595,0.023962595,0.090590298,-0.090590298,0.053185272,-0.053185272,-0.015780245,0.015780245,-0.016364699,0.016364699,-0.069549971,0.069549971,-0.068965517,0.068965517,-0.053185272,0.053185272,-0.017533606,0.017533606,-0.014026885,0.014026885,-0.102863822,0.102863822,-0.069549971,0.069549971,-0.045587376,0.045587376,-0.034482759,0.034482759,-0.040327294,0.040327294,-0.013442431,0.013442431,-0.095265926,0.095265926,-0.101110462,0.101110462,-0.101694915,0.101694915
ant-1.5,-0.131881428,0.131881428,-0.049606776,0.049606776,-0.005444646,0.005444646,0.025408348,-0.025408348,0.130671506,-0.130671506,-0.048396854,0.048396854,-0.107683001,0.107683001,-0.140955838,0.140955838,-0.037507562,0.037507562,-0.084089534,0.084089534,-0.049001815,0.049001815,-0.03569268,0.03569268,-0.136721113,0.136721113,-0.127041742,0.127041742,-0.011494253,0.011494253,-0.034482759,0.034482759,-0.102843315,0.102843315,-0.033877798,0.033877798,-0.107683001,0.107683001,-0.143375681,0.143375681,-0.119782214,0.119782214
ant-1.5,-0.08953418,0.08953418,-0.085904416,0.085904416,0.006049607,-0.006049607,0.052026618,-0.052026618,0.078039927,-0.078039927,-0.01814882,0.01814882,-0.086509377,0.086509377,-0.114942529,0.114942529,-0.027828191,0.027828191,-0.036902601,0.036902601,-0.038717483,0.038717483,0.026013309,-0.026013309,-0.031457955,0.031457955,-0.087114338,0.087114338,-0.005444646,0.005444646,-0.015728978,0.015728978,-0.021173624,0.021173624,-0.006654567,0.006654567,-0.081669691,0.081669691,-0.101633394,0.101633394,-0.091954023,0.091954023
ant-1.5,-0.111312765,0.111312765,-0.087114338,0.087114338,-0.104053237,0.104053237,-0.064125832,0.064125832,0.095583787,-0.095583787,-0.001814882,0.001814882,-0.105868119,0.105868119,-0.110102843,0.110102843,-0.014519056,0.014519056,0.024803388,-0.024803388,-0.002419843,0.002419843,0.00907441,-0.00907441,-0.08892922,0.08892922,-0.112522686,0.112522686,-0.114337568,0.114337568,0.035087719,-0.035087719,-0.067150635,0.067150635,-0.041742287,0.041742287,-0.075015124,0.075015124,-0.120992136,0.120992136,-0.108892922,0.108892922
camel-1.6,-0.072485444,0.072485444,-0.060680519,0.060680519,-0.093691576,0.093691576,-0.106457988,0.106457988,0.058864377,-0.058864377,0.017093104,-0.017093104,-0.067945088,0.067945088,-0.00448694,0.00448694,-0.033224721,0.033224721,-0.02953902,0.02953902,0.014956466,-0.014956466,0.026814807,-0.026814807,-0.033972544,0.033972544,-0.07253886,0.07253886,-0.079589766,0.079589766,0.007638481,-0.007638481,-0.043640831,0.043640831,-0.033705464,0.033705464,-0.06212275,0.06212275,-0.074995994,0.074995994,-0.072218364,0.072218364
camel-1.6,-0.063084237,0.063084237,-0.066930185,0.066930185,-0.045563805,0.045563805,-0.065381123,0.065381123,0.016932856,-0.016932856,-0.005181347,0.005181347,-0.055606004,0.055606004,-0.037497997,0.037497997,-0.031729074,0.031729074,-0.064579884,0.064579884,-0.01121735,0.01121735,0.045456973,-0.045456973,-0.017947759,0.017947759,-0.061909086,0.061909086,-0.07451525,0.07451525,-0.041931521,0.041931521,-0.033384969,0.033384969,-0.039794883,0.039794883,-0.041611025,0.041611025,-0.061374927,0.061374927,-0.046738956,0.046738956
camel-1.6,-0.14529361,0.14529361,-0.079393351,0.079393351,-0.07847582,0.07847582,-0.137899396,0.137899396,0.136064335,-0.136064335,0.004587651,-0.004587651,-0.164939551,0.164939551,-0.108970207,0.108970207,-0.03740285,0.03740285,-0.003346287,0.003346287,0.004533679,-0.004533679,-0.009337219,0.009337219,-0.1167962,0.1167962,-0.141299655,0.141299655,-0.109887737,0.109887737,0.034920121,-0.034920121,-0.092778497,0.092778497,-0.041828584,0.041828584,-0.141623489,0.141623489,-0.152525907,0.152525907,-0.151554404,0.151554404
camel-1.6,-0.086769197,0.086769197,-0.082569808,0.082569808,-0.040684991,0.040684991,-0.079297557,0.079297557,0.070953316,-0.070953316,-0.000818063,0.000818063,-0.109784031,0.109784031,-0.08186082,0.08186082,-0.021760471,0.021760471,-0.004635689,0.004635689,-0.00529014,0.00529014,0.023014834,-0.023014834,-0.028195899,0.028195899,-0.085896597,0.085896597,-0.07438918,0.07438918,0.022360384,-0.022360384,-0.041339442,0.041339442,-0.022687609,0.022687609,-0.066644852,0.066644852,-0.081751745,0.081751745,-0.06359075,0.06359075
camel-1.6,-0.088405323,0.088405323,-0.052356021,0.052356021,-0.115728621,0.115728621,-0.112619983,0.112619983,0.081151832,-0.081151832,0.05677356,-0.05677356,-0.118455497,0.118455497,-0.058355148,0.058355148,-0.050338133,0.050338133,0.023560209,-0.023560209,0.052083333,-0.052083333,0.082406195,-0.082406195,-0.054482984,0.054482984,-0.08142452,0.08142452,-0.101712478,0.101712478,0.053446771,-0.053446771,-0.039485166,0.039485166,-0.040684991,0.040684991,-0.094240838,0.094240838,-0.111856457,0.111856457,-0.099367365,0.099367365
camel-1.6,-0.033812296,0.033812296,-0.013407403,0.013407403,-0.02729555,0.02729555,-0.013888147,0.013888147,0.028203622,-0.028203622,0.021206132,-0.021206132,-0.032637145,0.032637145,-0.009347791,0.009347791,-0.051599808,0.051599808,-0.004273276,0.004273276,0.020618557,-0.020618557,0.074995994,-0.074995994,0.003739117,-0.003739117,-0.032850809,0.032850809,-0.05170664,0.05170664,0.013941563,-0.013941563,-0.039474387,0.039474387,-0.019924149,0.019924149,-0.044121575,0.044121575,-0.042412264,0.042412264,-0.04273276,0.04273276
camel-1.6,-0.114737461,0.114737461,-0.107846803,0.107846803,-0.057475562,0.057475562,-0.100849314,0.100849314,0.090646867,-0.090646867,-0.016398697,0.016398697,-0.118476577,0.118476577,-0.086587255,0.086587255,-0.045296726,0.045296726,-0.039848299,0.039848299,-0.023503018,0.023503018,0.039367555,-0.039367555,-0.028257038,0.028257038,-0.114043053,0.114043053,-0.082634475,0.082634475,-0.019977565,0.019977565,-0.093210833,0.093210833,-0.053789862,0.053789862,-0.058276801,0.058276801,-0.120613215,0.120613215,-0.089525132,0.089525132
camel-1.6,-0.077342401,0.077342401,-0.063093696,0.063093696,-0.111237047,0.111237047,-0.100550518,0.100550518,0.071027634,-0.071027634,0.02326209,-0.02326209,-0.102277634,0.102277634,-0.062769862,0.062769862,-0.031627807,0.031627807,-0.026662349,0.026662349,0.021265112,-0.021265112,0.027903713,-0.027903713,-0.05726468,0.05726468,-0.072430915,0.072430915,-0.12613342,0.12613342,0.007394214,-0.007394214,-0.036863126,0.036863126,-0.030926166,0.030926166,-0.078205959,0.078205959,-0.091051382,0.091051382,-0.081714162,0.081714162
camel-1.6,-0.146051483,0.146051483,-0.109674956,0.109674956,-0.110111257,0.110111257,-0.170647906,0.170647906,0.113438045,-0.113438045,-0.008398778,0.008398778,-0.170157068,0.170157068,-0.109838569,0.109838569,-0.047720332,0.047720332,-0.020233421,0.020233421,-0.007362565,0.007362565,0.046629581,-0.046629581,-0.110547557,0.110547557,-0.140379581,0.140379581,-0.121018761,0.121018761,0.030759162,-0.030759162,-0.039757853,0.039757853,-0.055737347,0.055737347,-0.129853839,0.129853839,-0.1566863,0.1566863,-0.143379145,0.143379145
camel-1.6,-0.068335515,0.068335515,-0.025141798,0.025141798,-0.07569808,0.07569808,-0.119109948,0.119109948,0.04952007,-0.04952007,0.04908377,-0.04908377,-0.08845986,0.08845986,-0.023178447,0.023178447,-0.004363002,0.004363002,0.010198517,-0.010198517,0.045484293,-0.045484293,-0.018324607,0.018324607,-0.055955497,0.055955497,-0.068335515,0.068335515,-0.062772688,0.062772688,0.04357548,-0.04357548,-0.038667103,0.038667103,-0.017670157,0.017670157,-0.094240838,0.094240838,-0.066753927,0.066753927,-0.076407068,0.076407068
